year,article_id,figure_name,figure_caption,figure_img
2022,9703375,FIGURE 27.,Black entries for harmful applications in AdaBoost.,https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/6287639/9668973/9703375/maple27-3149053-large.gif
2022,9703375,FIGURE 28.,Orange entries for non-harmful applications in SVM.,https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/6287639/9668973/9703375/maple28-3149053-large.gif
2022,9703375,FIGURE 29.,Black entries for Harmful applications in SVM.,https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/6287639/9668973/9703375/maple29-3149053-large.gif
2022,9703375,FIGURE 30.,Comparative analysis of malicious and benign in Adaboost and SVM.,https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/6287639/9668973/9703375/maple30-3149053-large.gif
2022,9233921,Fig. 1.,Magic behind deep learning.,https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/34/9729045/9233921/lin1-3032422-large.gif
2022,9233921,Fig. 2.,Covering numbers of different sets.,https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/34/9729045/9233921/lin2-3032422-large.gif
2022,9233921,Fig. 3.,"The role of depth for approximating
t
2
using SGD.",https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/34/9729045/9233921/lin3-3032422-large.gif
2022,9233921,Fig. 4.,Bias-variance trade-off for ERM on deep nets.,https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/34/9729045/9233921/lin4-3032422-large.gif
2022,9233921,Fig. 5.,Network architectures of various depths and widths.,https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/34/9729045/9233921/lin5-3032422-large.gif
2022,9233921,Fig. 6.,MSE curves of networks with various structures.,https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/34/9729045/9233921/lin6-3032422-large.gif
2022,9233921,Fig. 7.,Networks with various width distributions.,https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/34/9729045/9233921/lin7-3032422-large.gif
2022,9233921,Fig. 8.,Adaptivity of the feature to structures.,https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/34/9729045/9233921/lin8-3032422-large.gif
2022,9233921,Fig. 9.,Best results from networks of different depths.,https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/34/9729045/9233921/lin9-3032422-large.gif
2022,9233921,Fig. 10.,The generalization error result of deep nets.,https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/34/9729045/9233921/lin10-3032422-large.gif
2022,9233921,Fig. 11.,Dense synthetic MMI map generated by (20).,https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/34/9729045/9233921/lin11-3032422-large.gif
2022,9233921,Fig. 12.,MSE curve of network during training on synthesis synthetic intensity dataset.,https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/34/9729045/9233921/lin12-3032422-large.gif
2022,9233921,Fig. 13.,U.S. earthquake intensity data.,https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/34/9729045/9233921/lin13-3032422-large.gif
2022,9028182,Fig. 1.,"Human actions in the KTH (the first row), UCF11 (the second row), and HMDB (the third row). (a) Boxing. (b) Handclapping. (c) Jogging. (d) Running. (e) Basketball. (f) Biking. (g) Diving. (h) Golf. (i) BrushHair. (j) Catch. (k) Chew. (l) Clap.",https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/6221036/9678110/9028182/zhang1abcdefghijkl-2973300-large.gif
2022,9028182,Fig. 2.,2-D DN.,https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/6221036/9678110/9028182/zhang2-2973300-large.gif
2022,9028182,Fig. 3.,"Sample of 3DDN with a single-hidden layer, where the inputs are four continuous frames in the RGB format (
K
2
=4
), and three representative filters (
K
1
=3
). Noted that
f
1
={
f
1
1
,…,
f
1
K
1
}
, and each
f
1
k
consists of
K
0
color channels
f
1
k,1
,…,
f
1
k,
K
0
(
K
0
=3)
. The deconvolution layer is a convolutional form of sparse coding that decomposes several continuous frames into feature
z
. The feature maps are convolved, respectively, together with filters and sum to reconstruct
Y
. The direction of arrow indicates that the filter is moving in this direction, showing that each feature is convolved with two filters.",https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/6221036/9678110/9028182/zhang3-2973300-large.gif
2022,9028182,Fig. 4.,"Visualization of a 3DDN model with two deconvolution layers. Each deconvolution layer is a convolution of sparse coding that decomposes the input frames into feature maps
z
(green) and learned filters
f
(red). In this example of 3DNN, the input video has four continuous frames in the RGB format, and two filters in each layer. The second deconvolution layer is conceptually identical to the first one, but has different channels. In practice, it can have many more filters and feature maps per layer dependent on specific problems.",https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/6221036/9678110/9028182/zhang4-2973300-large.gif
2022,9028182,Fig. 5.,"Reconstructed frames in the KTH (the first row), UCF-101 (the second row), and HMDB (the third row). (a) Boxing. (b) Handclapping. (c) Handwaving. (d) Basketball. (e) Golf. (f) Horse. (g) Catch. (h) Hair. (i) Wave.",https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/6221036/9678110/9028182/zhang5abcdefghi-2973300-large.gif
2022,9028182,Fig. 6.,Total loss against the number of training epoch.,https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/6221036/9678110/9028182/zhang6-2973300-large.gif
2022,9028182,Fig. 7.,"Classification accuracy for varied
λ
.",https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/6221036/9678110/9028182/zhang7-2973300-large.gif
2022,9028182,Fig. 8.,Classification accuracy for varied the number of filters.,https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/6221036/9678110/9028182/zhang8-2973300-large.gif
2022,9028182,Fig. 9.,Classification accuracy for varied number of feature maps.,https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/6221036/9678110/9028182/zhang9-2973300-large.gif
2022,9028182,Fig. 10.,Two samples of video captioning from the MSVD dataset. (a) Person is cutting some meat. (b) Woman is boiling peppers.,https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/6221036/9678110/9028182/zhang10ab-2973300-large.gif
2022,9830835,FIGURE 1.,An example of a networked control system.,https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/6287639/9668973/9830835/sedgh1-3191343-large.gif
2022,9830835,FIGURE 2.,Event triggered learning diagram [15].,https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/6287639/9668973/9830835/sedgh2-3191343-large.gif
2022,9830835,FIGURE 3.,NN-based ETC [17].,https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/6287639/9668973/9830835/sedgh3-3191343-large.gif
2022,9830835,FIGURE 4.,Event-triggered Adaptive Critic Architecture. [49].,https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/6287639/9668973/9830835/sedgh4-3191343-large.gif
2022,9830835,FIGURE 5.,Joint Learning of System and Network Model [124].,https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/6287639/9668973/9830835/sedgh5-3191343-large.gif
2022,9845681,Fig. 1.,CRAV-Net system model for 5G-based IoV networks in an urban city scenario.,https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/6488907/9973413/9845681/chen1-3195425-large.gif
2022,9845681,Fig. 2.,"DL-based SS model architecture.
M=
Module, ASPP = Atrous spatial pyramid pooling.",https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/6488907/9973413/9845681/chen2-3195425-large.gif
2022,9845681,Fig. 3.,SU vehicles stay time calculation in the CRAV-Net framework.,https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/6488907/9973413/9845681/chen3-3195425-large.gif
2022,9845681,Fig. 4.,Block diagram of the SVM classifier’s training and testing phases.,https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/6488907/9973413/9845681/chen4-3195425-large.gif
2022,9845681,Fig. 5.,"Representation of true positives (
T
P
), true negatives (
T
N
), false positives (
F
P
), and false negatives (
F
N
) in the CRAV-Net framework.",https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/6488907/9973413/9845681/chen5-3195425-large.gif
2022,9845681,Fig. 6.,"Augmentation techniques: (a) original spectrogram, (b) reflection, (c) rotation, (d) scaling, (e) translation, and (f) multiple transformations.",https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/6488907/9973413/9845681/chen6abcdef-3195425-large.gif
2022,9845681,Fig. 7.,Performance comparison of the DL-based SS model on OTA signals.,https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/6488907/9973413/9845681/chen7-3195425-large.gif
2022,9845681,Fig. 8.,"P
D
versus
P
FA
performance comparison of the DL-based SS model: (a) traditional methods and (b) DL-based methods.
P
D
versus
SNR
performance comparison of the DL-based SS model: (c) traditional methods and (d) DL-based methods.",https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/6488907/9973413/9845681/chen8abcd-3195425-large.gif
2022,9875000,Fig. 1.,"Translation from transistor duty cycle to
Δ
V
th
[5]. The depicted curve is obtained from the physics-based BTI aging model [7] and configured for 14 nm FinFET at 0.8 V supply voltage. The steep increase near 100% duty cycle is due to the difference how stress is perceived in AC/DC operation.",https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/8919/9985434/9875000/klemm1-3201431-large.gif
2022,9875000,Fig. 2.,"Due to the complexity of a full cell library, all data is split into smaller components, e.g., all delays correlated to one cell and timing arc. Per component, one estimator is trained to learn these targets as a function of the corresponding features of the cell. Shown exemplary values are rounded.",https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/8919/9985434/9875000/klemm2-3201431-large.gif
2022,9875000,Fig. 3.,"The complex information stored in the standard cell library is separated into multiple smaller components. This allows us to build and optimize an individual ML model for each cell component. For instance, all delays for different input-slew/output-load combinations for a single timing arc grouped into one component and thus learned by one ML component estimator.",https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/8919/9985434/9875000/klemm3-3201431-large.gif
2022,9875000,Fig. 4.,"The active learning paradigm. The training set is gradually enlarged with the most valuable samples from a large pool of unlabeled candidates. After selecting an unlabeled sample based on the uncertainty of the ML model, the oracle (in our case, SPICE simulations) generates the missing labels to complete the sample for the next iteration.",https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/8919/9985434/9875000/klemm4-3201431-large.gif
2022,9875000,Fig. 5.,"Example demonstrating random sampling for a two-transistor inverter cell. The color gradient from blue to red reflects the order of selection. Since all samples are selected randomly, they roughly follow the
Δ
V
th
distribution as shown in Fig. 1.",https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/8919/9985434/9875000/klemm5-3201431-large.gif
2022,9875000,Fig. 6.,The greedy sampling process for a two-transistor inverter cell. Samples are selected as evenly distributed as the unlabeled pool allows.,https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/8919/9985434/9875000/klemm6-3201431-large.gif
2022,9875000,Fig. 7.,"Active learning for a two-transistor inverter cell. The first 10 samples are selected randomly. Afterwards, 8 committees vote and agree upon the subsequently selected samples.",https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/8919/9985434/9875000/klemm7-3201431-large.gif
2022,9875000,Fig. 8.,"Combining active learning and greedy sampling to prevent the selection of redundant samples when operating in batch mode. Per learning iteration, 10 samples are selected in one batch before estimators are retrained.",https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/8919/9985434/9875000/klemm8-3201431-large.gif
2022,9875000,Fig. 9.,"The ML architecture of our framework implementation. Layer-by-layer, more complex estimators are built by combining and abstracting simpler estimators away. Each oval shape indicates a class implementing the Scikit-learn estimator interface. The Custom Estimator is used for passive learning strategies, whereas active learning strategies require another layer of abstraction with committees and the voting among them.",https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/8919/9985434/9875000/klemm9-3201431-large.gif
2022,9875000,Fig. 10.,Average learning curves of all estimators with pre-configured hyperparameters for a training set size of 1000 samples. The “combined” curve selects kernel ridge (polynomial) or k-nearest neighbors regression for each component individually. All curves closely resemble the results presented in Fig. 3 in [3].,https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/8919/9985434/9875000/klemm10-3201431-large.gif
2022,9875000,Fig. 11.,"Average learning curves of all estimators using random sampling. Compared to the state-of-the-art “combined” approach, the periodical re-optimization of hyperparameters gives a significant performance boost while the training set is still relatively small.",https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/8919/9985434/9875000/klemm11-3201431-large.gif
2022,9875000,Fig. 12.,Comparing the performance of greedy and random sampling on a few example cells. The selected examples show the tendency of greedy sampling to perform better for cells with fewer numbers of transistors and worst for cells with larger numbers of transistors.,https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/8919/9985434/9875000/klemm12-3201431-large.gif
2022,9875000,Fig. 13.,"Distribution of cell sizes among cells evaluated in this work. Although greedy sampling tends to work well for most of the cells, there are also a few larger cells for which random sampling yields better results.",https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/8919/9985434/9875000/klemm13-3201431-large.gif
2022,9875000,Fig. 14.,"Comparing the performance of active learning strategies with and without batch-wise sampling. Our active learning approach using k-nearest neighbors (kNN) outperforms regular uncertainty sampling, even with a batch size of 10 samples.",https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/8919/9985434/9875000/klemm14-3201431-large.gif
2022,9875000,Fig. 15.,"For conventional active learning, increasing the batch size will also result in a slightly lower learning rate, even if both compared learners selected the same number of samples in total. However, for active learning with k-nearest neighbors, this disadvantage becomes almost insignificant.",https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/8919/9985434/9875000/klemm15-3201431-large.gif
2022,9875000,Fig. 16.,"Showcasing our active learning strategy on the same three examples as cells shown in Fig. 12. For the majority of cells, active learning performs better or on par with the passive learning strategies.",https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/8919/9985434/9875000/klemm16-3201431-large.gif
2022,9875000,Fig. 17.,"Comparison of all presented learning strategies against the state-of-the-art approach. Although our learning strategies show comparable performances at first glace, there can be a considerable gap in required training samples, depending on the targeted accuracy.",https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/8919/9985434/9875000/klemm17-3201431-large.gif
2022,9875000,Fig. 18.,"Timing guardband estimations on a RISC-V “PULP” processor [25], evaluated with Static Timing Analysis (STA). While a timing guardband of
0 %
represents the nominal critical path delay of the circuit without the consideration of aging-induced degradations, a timing guardband of
100 %
reflects the circuit’s critical path delay at worst-case aging. Workloads are obtained from [26].",https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/8919/9985434/9875000/klemm18-3201431-large.gif
2022,9709708,Figure 1.,Block diagram of the proposed prediction method.,https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/6245516/9789501/9709708/chen1-3147376-large.gif
2022,9709708,Figure 2.,"March 08, 2012, 00:00, ACE-SIS Carbon and GOES-15 proton reconstructed hourly energy spectra with respect to the CREME96 SPE models, respectively. Dashed lines correspond to the corresponding extrapolation method flux fitting results. Squares correspond to the ACE-SIS hourly carbon flux. Triangles correspond to the hourly proton in the GOES low energy detector. Circles correspond to the hourly proton in the GOES HEPAD detector.",https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/6245516/9789501/9709708/chen2-3147376-large.gif
2022,9709708,Figure 3.,"March 6-11, 2012 SRAM hourly SEU rate estimated from GOES proton database. The particle flux for all of the lower to higher energy channels are shown, and all channels data are with good quality.",https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/6245516/9789501/9709708/chen3-3147376-large.gif
2022,9709708,Figure 4.,"March 6-11, 2012, SRAM hourly SEU rate estimated from ACE-SIS heavy-ion database. The particle ion flux of He, C and Ni for the lower and higher energy channels are shown, and the data are with poor quality.",https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/6245516/9789501/9709708/chen4-3147376-large.gif
2022,9709708,Figure 5.,"R
2
scores (higher the better) for the selected regression models with varying history data length nh.",https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/6245516/9789501/9709708/chen5-3147376-large.gif
2022,9709708,Figure 6.,RMSE (lower the better) for the selected regression models with varying history data length nh.,https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/6245516/9789501/9709708/chen6-3147376-large.gif
2022,9709708,Figure 7.,Block diagram of the proposed online SEU prediction function parameter adjustment procedure.,https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/6245516/9789501/9709708/chen7-3147376-large.gif
2022,9709708,Figure 8.,"R
2
  score for the online learning evaluation on the data set.",https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/6245516/9789501/9709708/chen8-3147376-large.gif
2022,9709708,Figure 9.,Proposed hardware accelerator design with interface to external logic.,https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/6245516/9789501/9709708/chen9-3147376-large.gif
2022,9709708,Figure 10.,Decision flowchart for the hardware accelerator.,https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/6245516/9789501/9709708/chen10-3147376-large.gif
2022,9709708,Figure 11.,"Hardware accelerator SEU prediction performance for 2Gbit and 4 Mbit SRAM during large and small SPEs, respectively. The Equation (5) is the prediction function with history data length 17 and magnification factor 32. The Equation (9) represents the prediction with history data length 4 and magnification factor 1024.",https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/6245516/9789501/9709708/chen11-3147376-large.gif
2022,9709708,Figure 12.,"Hardware accelerator SEU prediction performance for 20 Mbit SRAM during a small SPE on Mar 08, 2011.",https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/6245516/9789501/9709708/chen12-3147376-large.gif
2022,9709708,Figure 13.,The gradient descent with contour plot respect to the Coef1 and Coef3 under the different learning rate.,https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/6245516/9789501/9709708/chen13-3147376-large.gif
2022,9709708,Figure 14.,The prediction performance for online learning from scratch.,https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/6245516/9789501/9709708/chen14-3147376-large.gif
2022,9709708,Figure 15.,The prediction performance for online learning optimizes the offline prediction function on the new data set.,https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/6245516/9789501/9709708/chen15-3147376-large.gif
2022,9709708,Figure 16.,Decision flow for the optimal operation mode selection.,https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/6245516/9789501/9709708/chen16-3147376-large.gif
2022,9165021,Fig. 1.,Stacked architecture and the learning process in DCOT-LS-SVMs.,https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/6221036/9778253/9165021/wang1-3008963-large.gif
2022,9165021,Fig. 2.,Changes of the classification performance of DCOT-LS-SVMs and IDCOT-LS-SVMs as the layer grows.,https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/6221036/9778253/9165021/wang2-3008963-large.gif
2022,9501999,Fig. 1.,Data pre-processing steps.,https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/6221020/9729643/9501999/biswa1-3100758-large.gif
2022,9501999,Fig. 2.,Pre-trained GoogLeNet layers and parameter details [23].,https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/6221020/9729643/9501999/biswa2-3100758-large.gif
2022,9501999,Fig. 3.,Architecture of proposed model.,https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/6221020/9729643/9501999/biswa3-3100758-large.gif
2022,9501999,Fig. 4.,Training progress of the proposed model. (a) Proposed GoogLeNet with Softmax classifier. (b) Proposed GoogLeNet with SVM classifier. (c) Proposed GoogLeNet with K-NN classifier.,https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/6221020/9729643/9501999/biswa4-3100758-large.gif
2022,9501999,Fig. 5.,Training Loss of the proposed model. (a) Proposed GoogLeNet with Softmax classifier. (b) Proposed GoogLeNet with K-NN classifier. (c) Proposed GoogLeNet with SVM classifier.,https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/6221020/9729643/9501999/biswa5-3100758-large.gif
2022,9501999,Fig. 6.,"Confusion matrix of the proposed model. (a) proposed GoogLeNet using softmax classifier, (b) proposed GoogLeNet using SVM classifier and (c) proposed GoogLeNet using K-NN classifier.",https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/6221020/9729643/9501999/biswa6-3100758-large.gif
2022,9501999,Fig. 7.,"ROC of proposed CNN. (a) Softmax, (b) SVM, and (c) K-NN.",https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/6221020/9729643/9501999/biswa7-3100758-large.gif
2022,9817116,Fig. 1.,Iterative learning based estimation for the photon-counting Poisson channel.,https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/4234/9882525/9817116/chung1-3189030-large.gif
2022,9817116,Fig. 2.,Photon-counting Poisson channel.,https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/4234/9882525/9817116/chung2-3189030-large.gif
2022,9817116,Fig. 3.,Estimation performance and mean squared error in the proposed technique relative to the number of iterations.,https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/4234/9882525/9817116/chung3-3189030-large.gif
2022,9817116,Fig. 4.,Performance comparison of the proposed technique with the least square and the Viterbi detection technique.,https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/4234/9882525/9817116/chung4-3189030-large.gif
2022,9817116,Fig. 5.,Time-complexity analysis.,https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/4234/9882525/9817116/chung5-3189030-large.gif
2022,9392296,Fig. 1.,"Illustration of the curriculum learning (CL) concept (The fruit images are from [106]). CL is a training strategy for machine learning that trains from easier data to harder data, imitating human curricula. Specifically, CL initially trains the model on a small and easy subset. With the progress of the training, CL gradually introduces more harder examples into the subset, and finally trains the model on the whole training dataset. This CL strategy can improve both model performance and convergence rate, compared with direct training on the whole training dataset.
Q
t
here stands for a reweighting of the training data distribution
P
at the
t
th training epoch (See details in Section 2).",https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/34/9893110/9392296/wang1-3069908-large.gif
2022,9392296,Fig. 2.,"A categorization of CL methods and the corresponding illustrations. We divide the existing methods into predefined CL and automatic CL, the latter of which including Self-paced Learning, Transfer Teacher, RL Teacher and Other Automatic CL. As shown in the illustrations, most CL methods comply with the general framework of Difficulty Measurer
+
Training Scheduler in Section 4.",https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/34/9893110/9392296/wang2-3069908-large.gif
2022,9392296,Fig. 3.,"Illustration of the continuation method from [5], which is the essence of the CL [6]. It starts from optimizing a heavily smoothed version of the objective, and gradually moves to the target objective. Tracking the local minima throughout the training guides the model towards better parameter space and makes it more generalizable.",https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/34/9893110/9392296/wang3-3069908-large.gif
2022,9392296,Fig. 4.,"Illustration of the CL from the data distribution perspective [27]. The left part demonstrates the data distribution shifts from the easy subset (the solid curve, which is assumed to approximate the testing distribution
P
target
(x)
well) to the full training set
P
train
(x)
(the red dashed curve). The right part shows the corresponding weighting scheme to enable this distribution shift. The center peak of curves refers to the high-confidence clean data, while the tails refer to the noisy data in the distributions. As shown in the left part,
P
target
(x)
is cleaner than
P
train
(x)
.",https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/34/9893110/9392296/wang4-3069908-large.gif
2022,9392296,Fig. 5.,"Visualization of common continuous schedulers. The horizontal axis
t
stands for the training epoch number, and the vertical axis
λ
is the corresponding proportion of the easiest training data subset. Baseline is without curriculum and involves the whole training set from the beginning. The Baby Step scheduler is also visualized for comparison.",https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/34/9893110/9392296/wang5-3069908-large.gif
2022,9392296,Fig. 6.,"Visualization of functions of best example weight
v
∗
i
w.r.t. losses
l
i
(the
l
-
v
∗
functions) of the SP-regularizers in Table 5. The age parameter
λ
(the threshold for non-zero weights) for many of the functions are set as 0.8. The Huber, Cauchy, L1-L2, and Welsch belong to the implicit SP-regularizers in [16], which are not presented in the table.",https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/34/9893110/9392296/wang6-3069908-large.gif
2022,9392296,Fig. 7.,"Illustration of different machine learning paradigms from the perspective of data distribution. Different paradigms aim to solve different distribution discrepancies among training and testing data, while we see similar mechanisms among some of them, which help us understand their connections and may potentially inspire new methodologies. For curriculum learning, we illustrate Definition 2, and the curriculum can be both predefined and automatically learned. Note that
T
j
stands for different tasks, while
T
(i)
is the modified distribution at the
i
th step in training.",https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/34/9893110/9392296/wang7-3069908-large.gif
2022,9380770,Fig. 1.,Architecture of BLS.,https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/6221036/9861395/9380770/zhang1-3061094-large.gif
2022,9380770,Algorithm 1:,Basic BLS [17],https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/6221036/9861395/9380770/zhang10-3061094-large.gif
2022,9380770,Fig. 2.,"Dynamic expansion of BLS, including the increment of additional enhancement nodes, feature mapping nodes, and input samples.",https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/6221036/9861395/9380770/zhang2-3061094-large.gif
2022,9380770,Fig. 3.,Road map of BLSs. Milestone variants are shown in this figure.,https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/6221036/9861395/9380770/zhang3-3061094-large.gif
2022,9380770,Fig. 4.,Structure of CEBLS-dense: cascade of enhancement nodes with dense connections proposed by Zhang et al. [46].,https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/6221036/9861395/9380770/zhang4-3061094-large.gif
2022,9380770,Fig. 5.,BLS structure with recurrent feature nodes proposed by Du et al. [63]. (a) Recurrent-BLS. (b) Long short-term memory (LSTM)-like architecture: gated-BLS.,https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/6221036/9861395/9380770/zhang5ab-3061094-large.gif
2022,9380770,Algorithm 2:,Recurrent-BLS [63],https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/6221036/9861395/9380770/zhang11-3061094-large.gif
2022,9380770,Algorithm 3:,LSTM-Like Architectures: Gated-BLS [63],https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/6221036/9861395/9380770/zhang12-3061094-large.gif
2022,9380770,Fig. 6.,Structure of an R-BLS proposed by Xu et al. [64].,https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/6221036/9861395/9380770/zhang6-3061094-large.gif
2022,9380770,Fig. 7.,Two different architectures of convolutional BLS. (a) Cascade of convolution feature mapping nodes (CCFBLS). (b) Broad convolutional neural network (BCNN).,https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/6221036/9861395/9380770/zhang7ab-3061094-large.gif
2022,9380770,Algorithm 4:,Weighted BLS [77],https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/6221036/9861395/9380770/zhang13-3061094-large.gif
2022,9380770,Fig. 8.,Three different architectures of multiview BLS. (a) MvBLS with shared enhancement features. (b) MvBLS2 with respective enhancement features. (c) MvBLS3 with both shared and respective enhancement features.,https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/6221036/9861395/9380770/zhang8abc-3061094-large.gif
2022,9380770,Fig. 9.,Structure of an robust manifold BLS (RM-BLS) proposed by Feng et al. [96].,https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/6221036/9861395/9380770/zhang9-3061094-large.gif
2022,9380770,Algorithm 5:,SS-BLS [112],https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/6221036/9861395/9380770/zhang14-3061094-large.gif
2022,9594448,Fig. 1.,Schematic diagram of radio wave propagation problem.,https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/7727/9701835/9594448/li1-3123836-large.gif
2022,9594448,Fig. 2.,Schematic diagram of subdivision.,https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/7727/9701835/9594448/li2-3123836-large.gif
2022,9594448,Fig. 3.,Schematic diagram of DD algorithm.,https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/7727/9701835/9594448/li3-3123836-large.gif
2022,9594448,Fig. 4.,Schematic diagram of wave propagation and parameters in SOM.,https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/7727/9701835/9594448/li4-3123836-large.gif
